BILLING_DOC,GPART,CONTRACT_ACCOUNT,PLAN_TYPE,BILLING_PERIOD,USAGE_UNITS,INVOICE_AMOUNT,CURRENCY,PAYMENT_STATUS,DUNNING_LEVEL,DUE_DATE
BILLDOC509476,BP100367,CA200366,ENTERPRISE,2026-06,133.9,10199.84,INR,PAID,0,2026-06-22
BILLDOC509477,BP100368,CA200367,STANDARD,2024-01,99.13,1578.3,INR,PAID,0,2024-01-22
BILLDOC509478,BP100368,CA200367,STANDARD,2024-02,77.32,1560.85,INR,PAID,0,2024-02-22
BILLDOC509479,BP100368,CA200367,STANDARD,2024-03,113.97,1590.17,INR,PAID,0,2024-03-22
BILLDOC509480,BP100368,CA200367,STANDARD,2024-04,89.88,1570.91,INR,PAID,0,2024-04-22
BILLDOC509481,BP100368,CA200367,STANDARD,2024-05,69.39,1554.51,INR,PAID,0,2024-05-22
BILLDOC509482,BP100368,CA200367,STANDARD,2024-06,77.68,1561.14,INR,PAID,0,2024-06-22
BILLDOC509483,BP100368,CA200367,STANDARD,2024-07,143.35,1613.68,INR,OPEN,0,2024-07-22
BILLDOC509484,BP100368,CA200367,STANDARD,2024-08,109.61,0.96,INR,PAID,0,2024-08-22
BILLDOC509485,BP100368,CA200367,STANDARD,2024-09,102.69,1581.16,INR,PAID,0,2024-09-22
BILLDOC509486,BP100368,CA200367,STANDARD,2024-10,93.75,1574.0,INR,PAID,0,2024-10-22
BILLDOC509487,BP100368,CA200367,STANDARD,2024-11,107.3,1584.84,INR,PAID,0,2024-11-22
BILLDOC509488,BP100368,CA200367,STANDARD,2024-12,107.01,1584.6,INR,PAID,0,2024-12-22
BILLDOC509489,BP100368,CA200367,STANDARD,2025-01,107.3,1584.84,INR,PAID,0,2025-01-22
BILLDOC509490,BP100368,CA200367,STANDARD,2025-02,102.87,1581.3,INR,PAID,0,2025-02-22
BILLDOC509491,BP100368,CA200367,STANDARD,2025-03,121.72,1596.38,INR,PAID,0,2025-03-22
BILLDOC509492,BP100368,CA200367,STANDARD,2025-04,100.58,1579.46,INR,PAID,0,2025-04-22
BILLDOC509493,BP100368,CA200367,STANDARD,2025-05,75.55,1559.44,INR,PAID,0,2025-05-22
BILLDOC509494,BP100368,CA200367,STANDARD,2025-06,84.69,1566.75,INR,PAID,0,2025-06-22
BILLDOC509495,BP100368,CA200367,STANDARD,2025-07,50.52,1539.42,INR,PAID,0,2025-07-22
BILLDOC509496,BP100368,CA200367,STANDARD,2025-08,150.67,1619.54,INR,OPEN,0,2025-08-22
BILLDOC509497,BP100368,CA200367,STANDARD,2025-09,121.57,1596.26,INR,OPEN,0,2025-09-22
BILLDOC509498,BP100368,CA200367,STANDARD,2025-10,79.25,1562.4,INR,PAID,0,2025-10-22
BILLDOC509499,BP100368,CA200367,STANDARD,2025-11,92.95,1573.36,INR,PAID,0,2025-11-22
BILLDOC509500,BP100368,CA200367,STANDARD,2025-12,84.08,1566.26,INR,OVERDUE,2,2025-12-22
BILLDOC509501,BP100368,CA200367,STANDARD,2026-01,138.56,1609.85,INR,PAID,0,2026-01-22
BILLDOC509502,BP100368,CA200367,STANDARD,2026-01,138.56,1609.85,INR,PAID,0,2026-01-22
BILLDOC509503,BP100368,CA200367,STANDARD,2026-02,64.5,1550.6,INR,PAID,0,2026-02-22
BILLDOC509504,BP100368,CA200367,STANDARD,2026-03,102.86,1581.29,INR,PAID,0,2026-03-22
BILLDOC509505,BP100368,CA200367,STANDARD,2026-04,97.29,1576.83,INR,OPEN,0,2026-04-22
BILLDOC509506,BP100368,CA200367,STANDARD,2026-05,120.67,1595.54,INR,PAID,0,2026-05-22
BILLDOC509507,BP100368,CA200367,STANDARD,2026-06,97.4,1576.92,INR,OVERDUE,0,2026-06-22
BILLDOC509508,BP100369,CA200368,BASIC,2024-04,56.04,527.02,INR,PAID,0,2024-04-22
BILLDOC509509,BP100369,CA200368,BASIC,2024-05,93.72,545.86,INR,PAID,0,2024-05-22
BILLDOC509510,BP100369,CA200368,BASIC,2024-06,75.7,536.85,INR,PAID,0,2024-06-22
BILLDOC509511,BP100369,CA200368,BASIC,2024-07,101.99,549.99,INR,PAID,0,2024-07-22
BILLDOC509512,BP100369,CA200368,BASIC,2024-08,135.85,566.93,INR,PAID,0,2024-08-22
BILLDOC509513,BP100369,CA200368,BASIC,2024-09,56.51,527.26,INR,OPEN,0,2024-09-22
BILLDOC509514,BP100369,CA200368,BASIC,2024-10,79.99,539.0,INR,PAID,0,2024-10-22
BILLDOC509515,BP100369,CA200368,BASIC,2024-11,86.18,542.09,INR,PAID,0,2024-11-22
BILLDOC509516,BP100369,CA200368,BASIC,2024-12,90.46,544.23,INR,PAID,0,2024-12-22
BILLDOC509517,BP100369,CA200368,BASIC,2025-01,118.5,558.25,INR,PAID,0,2025-01-22
BILLDOC509518,BP100369,CA200368,BASIC,2025-02,95.66,546.83,INR,PAID,0,2025-02-22
BILLDOC509519,BP100369,CA200368,BASIC,2025-03,110.4,2.1,INR,PAID,0,2025-03-22
BILLDOC509520,BP100369,CA200368,BASIC,2025-04,84.36,541.18,INR,PAID,0,2025-04-22
BILLDOC509521,BP100369,CA200368,BASIC,2025-05,105.75,551.87,INR,PAID,0,2025-05-22
BILLDOC509522,BP100369,CA200368,BASIC,2025-06,119.44,558.72,INR,PAID,0,2025-06-22
BILLDOC509523,BP100369,CA200368,BASIC,2025-07,81.69,539.85,INR,OVERDUE,0,2025-07-22
BILLDOC509524,BP100369,CA200368,BASIC,2025-08,119.53,558.77,INR,PAID,0,2025-08-22
BILLDOC509525,BP100369,CA200368,BASIC,2025-09,101.31,549.65,INR,PAID,0,2025-09-22
BILLDOC509526,BP100369,CA200368,BASIC,2025-10,126.14,562.07,INR,OPEN,0,2025-10-22
BILLDOC509527,BP100369,CA200368,BASIC,2025-11,94.96,546.48,INR,OPEN,0,2025-11-22
BILLDOC509528,BP100369,CA200368,BASIC,2025-12,109.53,553.77,INR,PAID,0,2025-12-22
BILLDOC509529,BP100369,CA200368,BASIC,2026-01,98.98,548.49,INR,PAID,0,2026-01-22
BILLDOC509530,BP100369,CA200368,BASIC,2026-02,97.59,547.8,INR,PAID,0,2026-02-22
BILLDOC509531,BP100369,CA200368,BASIC,2026-03,106.47,552.24,INR,OVERDUE,1,2026-03-22
BILLDOC509532,BP100369,CA200368,BASIC,2026-04,113.42,555.71,INR,PAID,0,2026-04-22
BILLDOC509533,BP100369,CA200368,BASIC,2026-05,68.76,533.38,INR,PAID,0,2026-05-22
BILLDOC509534,BP100369,CA200368,BASIC,2026-06,135.84,566.92,INR,PAID,0,2026-06-22
BILLDOC509535,BP100370,CA200369,BASIC,2024-05,53.51,525.75,INR,OVERDUE,0,2024-05-22
BILLDOC509536,BP100370,CA200369,BASIC,2024-06,82.88,540.44,INR,PAID,0,2024-06-22
BILLDOC509537,BP100370,CA200369,BASIC,2024-07,97.64,547.82,INR,PAID,0,2024-07-22
BILLDOC509538,BP100370,CA200369,BASIC,2024-08,110.31,554.15,INR,PAID,0,2024-08-22
BILLDOC509539,BP100370,CA200369,BASIC,2024-09,139.4,568.7,INR,PAID,0,2024-09-22
BILLDOC509540,BP100370,CA200369,BASIC,2024-10,53.54,525.77,INR,PAID,0,2024-10-22
BILLDOC509541,BP100370,CA200369,BASIC,2024-11,87.31,542.65,INR,PAID,0,2024-11-22
BILLDOC509542,BP100370,CA200369,BASIC,2024-12,46.83,522.41,INR,PAID,0,2024-12-22
BILLDOC509543,BP100370,CA200369,BASIC,2025-01,100.79,549.4,INR,PAID,0,2025-01-22
BILLDOC509544,BP100370,CA200369,BASIC,2025-02,106.79,552.4,INR,PAID,0,2025-02-22
BILLDOC509545,BP100370,CA200369,BASIC,2025-03,139.77,568.88,INR,PAID,0,2025-03-22
BILLDOC509546,BP100370,CA200369,BASIC,2025-04,103.02,550.51,INR,PAID,0,2025-04-22
BILLDOC509547,BP100370,CA200369,BASIC,2025-05,126.1,562.05,INR,PAID,0,2025-05-22
BILLDOC509548,BP100370,CA200369,BASIC,2025-06,114.6,556.3,INR,PAID,0,2025-06-22
BILLDOC509549,BP100370,CA200369,BASIC,2025-07,89.12,543.56,INR,PAID,0,2025-07-22
BILLDOC509550,BP100370,CA200369,BASIC,2025-08,64.78,531.39,INR,PAID,0,2025-08-22
BILLDOC509551,BP100370,CA200369,BASIC,2025-09,106.88,552.44,INR,OPEN,0,2025-09-22
BILLDOC509552,BP100370,CA200369,BASIC,2025-09,106.88,552.44,INR,OPEN,0,2025-09-22
BILLDOC509553,BP100370,CA200369,BASIC,2025-10,62.7,530.35,INR,PAID,0,2025-10-22
BILLDOC509554,BP100370,CA200369,BASIC,2025-11,132.38,565.19,INR,PAID,0,2025-11-22
BILLDOC509555,BP100370,CA200369,BASIC,2025-12,95.95,546.97,INR,PAID,0,2025-12-22
BILLDOC509556,BP100370,CA200369,BASIC,2026-01,129.88,563.94,INR,PAID,0,2026-01-22
BILLDOC509557,BP100370,CA200369,BASIC,2026-02,87.99,543.0,INR,OPEN,0,2026-02-22
BILLDOC509558,BP100370,CA200369,BASIC,2026-03,106.72,552.36,INR,OPEN,0,2026-03-22
BILLDOC509559,BP100370,CA200369,BASIC,2026-04,105.23,551.62,INR,PAID,0,2026-04-22
BILLDOC509560,BP100370,CA200369,BASIC,2026-05,98.87,548.44,INR,PAID,0,2026-05-22
BILLDOC509561,BP100370,CA200369,BASIC,2026-06,89.18,543.59,INR,PAID,0,2026-06-22
BILLDOC509562,BP100371,CA200370,STANDARD,2024-06,109.81,1586.85,INR,PAID,0,2024-06-22
BILLDOC509563,BP100371,CA200370,STANDARD,2024-07,76.85,1560.48,INR,PAID,0,2024-07-22
BILLDOC509564,BP100371,CA200370,STANDARD,2024-08,69.76,1554.81,INR,PAID,0,2024-08-22
BILLDOC509565,BP100371,CA200370,STANDARD,2024-09,131.07,1603.86,INR,PAID,0,2024-09-22
BILLDOC509566,BP100371,CA200370,STANDARD,2024-10,118.18,1593.54,INR,PAID,0,2024-10-22
BILLDOC509567,BP100371,CA200370,STANDARD,2024-11,101.65,1580.32,INR,PAID,0,2024-11-22
BILLDOC509568,BP100371,CA200370,STANDARD,2024-12,141.63,1612.3,INR,PAID,0,2024-12-22
BILLDOC509569,BP100371,CA200370,STANDARD,2025-01,93.31,1573.64,INR,PAID,0,2025-01-22
BILLDOC509570,BP100371,CA200370,STANDARD,2025-02,133.07,1605.45,INR,OVERDUE,0,2025-02-22
BILLDOC509571,BP100371,CA200370,STANDARD,2025-03,104.39,1582.51,INR,PAID,0,2025-03-22
BILLDOC509572,BP100371,CA200370,STANDARD,2025-04,74.38,1558.5,INR,PAID,0,2025-04-22
BILLDOC509573,BP100371,CA200370,STANDARD,2025-05,146.2,1615.96,INR,PAID,0,2025-05-22
BILLDOC509574,BP100371,CA200370,STANDARD,2025-06,124.77,1598.81,INR,PAID,0,2025-06-22
BILLDOC509575,BP100371,CA200370,STANDARD,2025-07,96.97,1576.58,INR,OVERDUE,1,2025-07-22
BILLDOC509576,BP100371,CA200370,STANDARD,2025-08,118.18,1593.54,INR,PAID,0,2025-08-22
BILLDOC509577,BP100371,CA200370,STANDARD,2025-09,89.91,1570.93,INR,PAID,0,2025-09-22
BILLDOC509578,BP100371,CA200370,STANDARD,2025-10,120.73,1595.58,INR,OPEN,0,2025-10-22
BILLDOC509579,BP100371,CA200370,STANDARD,2025-11,40.22,1531.18,INR,PAID,0,2025-11-22
BILLDOC509580,BP100371,CA200370,STANDARD,2025-12,74.5,1558.6,INR,PAID,0,2025-12-22
BILLDOC509581,BP100371,CA200370,STANDARD,2026-01,124.48,1598.59,INR,PAID,0,2026-01-22
BILLDOC509582,BP100371,CA200370,STANDARD,2026-02,93.76,1574.01,INR,OPEN,0,2026-02-22
BILLDOC509583,BP100371,CA200370,STANDARD,2026-03,105.19,1583.15,INR,OVERDUE,1,2026-03-22
BILLDOC509584,BP100371,CA200370,STANDARD,2026-04,66.33,1552.06,INR,PAID,0,2026-04-22
BILLDOC509585,BP100371,CA200370,STANDARD,2026-05,146.2,1615.96,INR,PAID,0,2026-05-22
BILLDOC509586,BP100371,CA200370,STANDARD,2026-06,129.76,1602.81,INR,PAID,0,2026-06-22
BILLDOC509587,BP100372,CA200371,PREMIUM,2024-05,94.98,4112.98,INR,OPEN,0,2024-05-22
BILLDOC509588,BP100372,CA200371,PREMIUM,2024-06,89.88,4106.86,INR,PAID,0,2024-06-22
BILLDOC509589,BP100372,CA200371,PREMIUM,2024-07,125.74,4149.89,INR,PAID,0,2024-07-22
BILLDOC509590,BP100372,CA200371,PREMIUM,2024-08,149.56,4178.47,INR,PAID,0,2024-08-22
BILLDOC509591,BP100372,CA200371,PREMIUM,2024-09,123.84,4147.61,INR,OPEN,0,2024-09-22
BILLDOC509592,BP100372,CA200371,PREMIUM,2024-10,154.3,4184.15,INR,PAID,0,2024-10-22
BILLDOC509593,BP100372,CA200371,PREMIUM,2024-11,76.94,4091.33,INR,OPEN,0,2024-11-22
BILLDOC509594,BP100372,CA200371,PREMIUM,2024-12,79.52,4094.42,INR,OVERDUE,1,2024-12-22
BILLDOC509595,BP100372,CA200371,PREMIUM,2025-01,70.28,4083.33,INR,PAID,0,2025-01-22
BILLDOC509596,BP100372,CA200371,PREMIUM,2025-02,111.04,4132.25,INR,PAID,0,2025-02-22
BILLDOC509597,BP100372,CA200371,PREMIUM,2025-03,104.39,4124.27,INR,OPEN,0,2025-03-22
BILLDOC509598,BP100372,CA200371,PREMIUM,2025-04,96.2,4114.44,INR,OPEN,0,2025-04-22
BILLDOC509599,BP100372,CA200371,PREMIUM,2025-05,120.23,4143.28,INR,PAID,0,2025-05-22
BILLDOC509600,BP100372,CA200371,PREMIUM,2025-06,130.81,4155.97,INR,PAID,0,2025-06-22
BILLDOC509601,BP100372,CA200371,PREMIUM,2025-07,61.86,4073.23,INR,PAID,0,2025-07-22
BILLDOC509602,BP100372,CA200371,PREMIUM,2025-08,85.08,4101.09,INR,OPEN,0,2025-08-22
BILLDOC509603,BP100372,CA200371,PREMIUM,2025-09,120.5,4143.6,INR,PAID,0,2025-09-22
BILLDOC509604,BP100372,CA200371,PREMIUM,2025-10,88.31,4104.97,INR,OPEN,0,2025-10-22
BILLDOC509605,BP100372,CA200371,PREMIUM,2025-11,80.04,4095.05,INR,PAID,0,2025-11-22
BILLDOC509606,BP100372,CA200371,PREMIUM,2025-12,125.46,4149.56,INR,PAID,0,2025-12-22
BILLDOC509607,BP100372,CA200371,PREMIUM,2026-01,67.76,4080.31,INR,OPEN,0,2026-01-22
BILLDOC509608,BP100372,CA200371,PREMIUM,2026-02,92.46,3.81,INR,PAID,0,2026-02-22
BILLDOC509609,BP100372,CA200371,PREMIUM,2026-03,108.22,4128.86,INR,PAID,0,2026-03-22
BILLDOC509610,BP100372,CA200371,PREMIUM,2026-04,85.65,4101.79,INR,PAID,0,2026-04-22
BILLDOC509611,BP100372,CA200371,PREMIUM,2026-05,119.58,2.16,INR,OVERDUE,1,2026-05-22
BILLDOC509612,BP100372,CA200371,PREMIUM,2026-06,85.78,4101.93,INR,OPEN,0,2026-06-22
BILLDOC509613,BP100373,CA200372,STANDARD,2024-04,135.22,1607.17,INR,PAID,0,2024-04-22
BILLDOC509614,BP100373,CA200372,STANDARD,2024-05,96.86,1576.49,INR,PAID,0,2024-05-22
BILLDOC509615,BP100373,CA200372,STANDARD,2024-06,116.78,1592.43,INR,PAID,0,2024-06-22
BILLDOC509616,BP100373,CA200372,STANDARD,2024-07,118.65,1593.92,INR,PAID,0,2024-07-22
BILLDOC509617,BP100373,CA200372,STANDARD,2024-08,84.31,1566.45,INR,PAID,0,2024-08-22
BILLDOC509618,BP100373,CA200372,STANDARD,2024-09,48.66,1537.93,INR,PAID,0,2024-09-22
BILLDOC509619,BP100373,CA200372,STANDARD,2024-10,109.02,1586.22,INR,PAID,0,2024-10-22
BILLDOC509620,BP100373,CA200372,STANDARD,2024-11,101.81,1580.45,INR,PAID,0,2024-11-22
BILLDOC509621,BP100373,CA200372,STANDARD,2024-12,113.9,1590.12,INR,OPEN,0,2024-12-22
BILLDOC509622,BP100373,CA200372,STANDARD,2025-01,94.34,1574.47,INR,PAID,0,2025-01-22
BILLDOC509623,BP100373,CA200372,STANDARD,2025-02,89.24,1570.39,INR,PAID,0,2025-02-22
BILLDOC509624,BP100373,CA200372,STANDARD,2025-03,150.21,1619.17,INR,OPEN,0,2025-03-22
BILLDOC509625,BP100373,CA200372,STANDARD,2025-04,63.19,1549.55,INR,PAID,0,2025-04-22
BILLDOC509626,BP100373,CA200372,STANDARD,2025-05,118.35,1593.68,INR,OVERDUE,1,2025-05-22
BILLDOC509627,BP100373,CA200372,STANDARD,2025-06,85.63,1567.51,INR,PAID,0,2025-06-22
BILLDOC509628,BP100373,CA200372,STANDARD,2025-07,91.61,1572.28,INR,PAID,0,2025-07-22
BILLDOC509629,BP100373,CA200372,STANDARD,2025-08,92.07,1572.66,INR,OPEN,0,2025-08-22
BILLDOC509630,BP100373,CA200372,STANDARD,2025-09,79.91,2.33,INR,PAID,0,2025-09-22
BILLDOC509631,BP100373,CA200372,STANDARD,2025-10,114.28,1590.42,INR,PAID,0,2025-10-22
BILLDOC509632,BP100373,CA200372,STANDARD,2025-11,134.77,1606.81,INR,PAID,0,2025-11-22
BILLDOC509633,BP100373,CA200372,STANDARD,2025-12,111.75,1588.4,INR,PAID,0,2025-12-22
BILLDOC509634,BP100373,CA200372,STANDARD,2026-01,102.58,1581.07,INR,PAID,0,2026-01-22
BILLDOC509635,BP100373,CA200372,STANDARD,2026-02,75.34,1559.27,INR,PAID,0,2026-02-22
BILLDOC509636,BP100373,CA200372,STANDARD,2026-03,112.92,1589.34,INR,PAID,0,2026-03-22
BILLDOC509637,BP100373,CA200372,STANDARD,2026-04,153.91,1622.13,INR,OVERDUE,0,2026-04-22
BILLDOC509638,BP100373,CA200372,STANDARD,2026-05,90.48,1571.39,INR,PAID,0,2026-05-22
BILLDOC509639,BP100373,CA200372,STANDARD,2026-06,90.6,1571.48,INR,OVERDUE,0,2026-06-22
BILLDOC509640,BP100374,CA200373,STANDARD,2024-02,85.97,1567.78,INR,PAID,0,2024-02-22
BILLDOC509641,BP100374,CA200373,STANDARD,2024-03,87.76,1569.21,INR,PAID,0,2024-03-22
BILLDOC509642,BP100374,CA200373,STANDARD,2024-04,31.37,1524.09,INR,OVERDUE,0,2024-04-22
BILLDOC509643,BP100374,CA200373,STANDARD,2024-05,110.13,1587.1,INR,OPEN,0,2024-05-22
BILLDOC509644,BP100374,CA200373,STANDARD,2024-06,78.86,1562.09,INR,PAID,0,2024-06-22
BILLDOC509645,BP100374,CA200373,STANDARD,2024-07,59.74,1546.79,INR,OPEN,0,2024-07-22
BILLDOC509646,BP100374,CA200373,STANDARD,2024-08,118.83,1594.06,INR,PAID,0,2024-08-22
BILLDOC509647,BP100374,CA200373,STANDARD,2024-09,72.95,1557.36,INR,PAID,0,2024-09-22
BILLDOC509648,BP100374,CA200373,STANDARD,2024-10,91.53,1572.23,INR,PAID,0,2024-10-22
BILLDOC509649,BP100374,CA200373,STANDARD,2024-11,136.66,1608.33,INR,PAID,0,2024-11-22
BILLDOC509650,BP100374,CA200373,STANDARD,2024-12,64.77,1550.82,INR,OPEN,0,2024-12-22
BILLDOC509651,BP100374,CA200373,STANDARD,2025-01,61.69,1548.35,INR,PAID,0,2025-01-22
BILLDOC509652,BP100374,CA200373,STANDARD,2025-02,106.73,1584.39,INR,PAID,0,2025-02-22
BILLDOC509653,BP100374,CA200373,STANDARD,2025-03,128.74,1601.99,INR,OVERDUE,0,2025-03-22
BILLDOC509654,BP100374,CA200373,STANDARD,2025-04,60.64,1547.51,INR,OPEN,0,2025-04-22
BILLDOC509655,BP100374,CA200373,STANDARD,2025-05,110.19,1587.15,INR,OVERDUE,0,2025-05-22
BILLDOC509656,BP100374,CA200373,STANDARD,2025-06,114.52,1590.62,INR,PAID,0,2025-06-22
BILLDOC509657,BP100374,CA200373,STANDARD,2025-07,48.52,1537.82,INR,OPEN,0,2025-07-22
BILLDOC509658,BP100374,CA200373,STANDARD,2025-08,119.96,1594.97,INR,OPEN,0,2025-08-22
BILLDOC509659,BP100374,CA200373,STANDARD,2025-09,121.92,1596.53,INR,PAID,0,2025-09-22
BILLDOC509660,BP100374,CA200373,STANDARD,2025-10,92.21,1572.76,INR,PAID,0,2025-10-22
BILLDOC509661,BP100374,CA200373,STANDARD,2025-11,131.31,1604.05,INR,PAID,0,2025-11-22
BILLDOC509662,BP100374,CA200373,STANDARD,2025-12,128.41,1601.73,INR,PAID,0,2025-12-22
BILLDOC509663,BP100374,CA200373,STANDARD,2026-01,102.58,1581.06,INR,PAID,0,2026-01-22
BILLDOC509664,BP100374,CA200373,STANDARD,2026-02,88.71,1569.97,INR,PAID,0,2026-02-22
BILLDOC509665,BP100374,CA200373,STANDARD,2026-03,75.68,1559.54,INR,OVERDUE,0,2026-03-22
BILLDOC509666,BP100374,CA200373,STANDARD,2026-04,99.06,1578.25,INR,OPEN,0,2026-04-22
BILLDOC509667,BP100374,CA200373,STANDARD,2026-05,114.24,1590.4,INR,PAID,0,2026-05-22
BILLDOC509668,BP100374,CA200373,STANDARD,2026-06,91.9,1572.52,INR,PAID,0,2026-06-22
BILLDOC509669,BP100375,CA200374,BASIC,2024-02,45.06,521.53,INR,PAID,0,2024-02-22
BILLDOC509670,BP100375,CA200374,BASIC,2024-03,131.72,564.86,INR,PAID,0,2024-03-22
BILLDOC509671,BP100375,CA200374,BASIC,2024-04,104.76,551.38,INR,PAID,0,2024-04-22
BILLDOC509672,BP100375,CA200374,BASIC,2024-05,90.51,544.25,INR,PAID,0,2024-05-22
BILLDOC509673,BP100375,CA200374,BASIC,2024-06,121.43,559.71,INR,PAID,0,2024-06-22
BILLDOC509674,BP100375,CA200374,BASIC,2024-07,138.12,568.06,INR,PAID,0,2024-07-22
BILLDOC509675,BP100375,CA200374,BASIC,2024-08,29.95,513.98,INR,PAID,0,2024-08-22
BILLDOC509676,BP100375,CA200374,BASIC,2024-09,110.86,554.43,INR,OPEN,0,2024-09-22
BILLDOC509677,BP100375,CA200374,BASIC,2024-10,64.33,531.17,INR,PAID,0,2024-10-22
BILLDOC509678,BP100375,CA200374,BASIC,2024-11,112.48,555.24,INR,PAID,0,2024-11-22
BILLDOC509679,BP100375,CA200374,BASIC,2024-12,103.2,550.6,INR,PAID,0,2024-12-22
BILLDOC509680,BP100375,CA200374,BASIC,2025-01,115.89,556.95,INR,OPEN,0,2025-01-22
BILLDOC509681,BP100375,CA200374,BASIC,2025-02,87.52,542.76,INR,PAID,0,2025-02-22
BILLDOC509682,BP100375,CA200374,BASIC,2025-03,53.17,525.58,INR,OPEN,0,2025-03-22
BILLDOC509683,BP100375,CA200374,BASIC,2025-04,88.74,543.37,INR,PAID,0,2025-04-22
BILLDOC509684,BP100375,CA200374,BASIC,2025-05,110.17,554.09,INR,PAID,0,2025-05-22
BILLDOC509685,BP100375,CA200374,BASIC,2025-06,125.38,561.69,INR,PAID,0,2025-06-22
BILLDOC509686,BP100375,CA200374,BASIC,2025-07,70.7,534.35,INR,PAID,0,2025-07-22
BILLDOC509687,BP100375,CA200374,BASIC,2025-08,125.68,561.84,INR,PAID,0,2025-08-22
BILLDOC509688,BP100375,CA200374,BASIC,2025-09,83.8,540.9,INR,OPEN,0,2025-09-22
BILLDOC509689,BP100375,CA200374,BASIC,2025-10,109.06,553.53,INR,PAID,0,2025-10-22
BILLDOC509690,BP100375,CA200374,BASIC,2025-11,87.25,542.63,INR,PAID,0,2025-11-22
BILLDOC509691,BP100375,CA200374,BASIC,2025-12,104.55,551.28,INR,PAID,0,2025-12-22
BILLDOC509692,BP100375,CA200374,BASIC,2026-01,122.3,560.15,INR,PAID,0,2026-01-22
BILLDOC509693,BP100375,CA200374,BASIC,2026-02,69.32,533.66,INR,PAID,0,2026-02-22
BILLDOC509694,BP100375,CA200374,BASIC,2026-03,83.0,540.5,INR,OVERDUE,1,2026-03-22
BILLDOC509695,BP100375,CA200374,BASIC,2026-03,83.0,540.5,INR,OVERDUE,1,2026-03-22
BILLDOC509696,BP100375,CA200374,BASIC,2026-04,104.62,2599.77,INR,OPEN,0,2026-04-22
BILLDOC509697,BP100375,CA200374,BASIC,2026-05,160.04,579.02,INR,PAID,0,2026-05-22
BILLDOC509698,BP100375,CA200374,BASIC,2026-06,78.42,538.21,INR,OPEN,0,2026-06-22
BILLDOC509699,BP100376,CA200375,STANDARD,2024-03,151.0,1619.8,INR,PAID,0,2024-03-22
BILLDOC509700,BP100376,CA200375,STANDARD,2024-04,150.11,1619.09,INR,PAID,0,2024-04-22
BILLDOC509701,BP100376,CA200375,STANDARD,2024-05,97.57,1577.05,INR,PAID,0,2024-05-22
BILLDOC509702,BP100376,CA200375,STANDARD,2024-06,92.55,1573.04,INR,PAID,0,2024-06-22
BILLDOC509703,BP100376,CA200375,STANDARD,2024-07,82.7,1565.16,INR,PAID,0,2024-07-22
BILLDOC509704,BP100376,CA200375,STANDARD,2024-08,98.29,1577.64,INR,OPEN,0,2024-08-22
BILLDOC509705,BP100376,CA200375,STANDARD,2024-09,64.83,1550.87,INR,PAID,0,2024-09-22
BILLDOC509706,BP100376,CA200375,STANDARD,2024-10,98.09,1577.48,INR,PAID,0,2024-10-22
BILLDOC509707,BP100376,CA200375,STANDARD,2024-11,137.42,1608.94,INR,PAID,0,2024-11-22
BILLDOC509708,BP100376,CA200375,STANDARD,2024-12,84.72,1566.78,INR,PAID,0,2024-12-22
BILLDOC509709,BP100376,CA200375,STANDARD,2025-01,93.98,1574.19,INR,PAID,0,2025-01-22
BILLDOC509710,BP100376,CA200375,STANDARD,2025-02,57.47,1544.98,INR,PAID,0,2025-02-22
BILLDOC509711,BP100376,CA200375,STANDARD,2025-03,109.35,1586.48,INR,PAID,0,2025-03-22
BILLDOC509712,BP100376,CA200375,STANDARD,2025-04,106.61,1584.29,INR,PAID,0,2025-04-22
BILLDOC509713,BP100376,CA200375,STANDARD,2025-05,101.59,1580.27,INR,PAID,0,2025-05-22
BILLDOC509714,BP100376,CA200375,STANDARD,2025-06,94.58,1574.66,INR,PAID,0,2025-06-22
BILLDOC509715,BP100376,CA200375,STANDARD,2025-07,92.68,1573.14,INR,PAID,0,2025-07-22
BILLDOC509716,BP100376,CA200375,STANDARD,2025-08,112.55,1589.04,INR,PAID,0,2025-08-22
BILLDOC509717,BP100376,CA200375,STANDARD,2025-09,99.28,1578.42,INR,PAID,0,2025-09-22
BILLDOC509718,BP100376,CA200375,STANDARD,2025-10,107.87,1585.3,INR,PAID,0,2025-10-22
BILLDOC509719,BP100376,CA200375,STANDARD,2025-11,105.37,1583.3,INR,PAID,0,2025-11-22
BILLDOC509720,BP100376,CA200375,STANDARD,2025-12,128.09,1601.47,INR,PAID,0,2025-12-22
BILLDOC509721,BP100376,CA200375,STANDARD,2026-01,116.92,1592.54,INR,PAID,0,2026-01-22
BILLDOC509722,BP100376,CA200375,STANDARD,2026-02,104.82,1582.86,INR,PAID,0,2026-02-22
BILLDOC509723,BP100376,CA200375,STANDARD,2026-03,137.96,1609.37,INR,PAID,0,2026-03-22
BILLDOC509724,BP100376,CA200375,STANDARD,2026-04,110.51,1587.41,INR,PAID,0,2026-04-22
BILLDOC509725,BP100376,CA200375,STANDARD,2026-05,132.62,1605.1,INR,PAID,0,2026-05-22
BILLDOC509726,BP100376,CA200375,STANDARD,2026-06,115.17,1591.14,INR,PAID,0,2026-06-22
BILLDOC509727,BP100377,CA200376,BASIC,2024-05,53.95,525.98,INR,PAID,0,2024-05-22
BILLDOC509728,BP100377,CA200376,BASIC,2024-06,132.62,565.31,INR,PAID,0,2024-06-22
